Name,Type,%Vbur,Bite angle,P1–M (Å),P2–M (Å),Avg. P–M (Å),Metal center
QALMEX,PC2P,0.489552273574357,86.85871221787721,2.221834152226489,2.2140261967736508,2.2179301745000704,Pd
QAPHIB,PC2P,0.4690877748788669,83.91038423585587,2.2680246912236206,2.2742400928661883,2.2711323920449047,Ru
QAPJUP,PC2P,0.4724480525531122,83.38878610277379,2.2772814933600105,2.27119197779492,2.2742367355774653,Ru
QAVHEA,PC2P,0.4932736209467014,85.19197965760166,2.2803736535927617,2.2718516676931184,2.27611266064294,Pd
QEGTOM,PC2P,0.5415521338054416,86.18974267821939,2.289304697937782,2.3202510640014795,2.3047778809696307,Pd
QEKXAG,PC2P,0.4825172381662318,83.01863054404923,2.2851544805548705,2.2923337453346537,2.2887441129447623,Ru
QERTAL,PC2P,0.5073902814014163,85.42837634935721,2.2914453953782097,2.282054775854427,2.286750085616318,Pd
QEXMEL,PC2P,0.4650635948565039,85.31389478533166,2.32825170460584,2.298503208612073,2.3133774566089564,Ru
QEXWEW,PC2P,0.464038622810287,82.04189583983447,2.344125849863868,2.324831606805104,2.334478728334486,Ru
QEZLUC,PC2P,0.5620166325009318,86.09198409877706,2.350887917362288,2.3520690891213207,2.351478503241804,Ru
QICMAQ,PC2P,0.5771699124114796,88.79881575059689,2.3489806299754794,2.355982385333134,2.352481507654306,Pd
QICSOM,PC2P,0.4980781774133432,82.02034974479663,2.303729367786069,2.26895989387208,2.286344630829074,Pd
QIDBOW,PC2P,0.4768915393216548,83.07069492844337,2.270974680616233,2.273356329306958,2.2721655049615954,Ru
QIDCAJ,PC2P,0.474835771524413,82.34007286876465,2.2600738925973194,2.276491598930246,2.2682827457637824,Ru
QINLAC,PC2P,0.4640095042862467,82.92683778163831,2.315826202459934,2.3291444781292547,2.322485340294594,Ru
QIXFAE,PC2P,0.4947353708535221,83.83570567601991,2.2967738243022526,2.301956993516604,2.299365408909428,Rh
QIXFEI,PC2P,0.4914799198658218,82.93641151951404,2.304723193791393,2.3023409825653545,2.3035320881783736,Rh
QOFVEN,PC2P,0.4611267704062616,82.17463193406957,2.3119403106481795,2.3315299697837903,2.321735140215985,Ru
QOFVIR,PC2P,0.4757326220648528,83.2270899760676,2.2958538716564694,2.282557556777045,2.2892057142167577,Ru
QOFVOX,PC2P,0.4784872344390607,83.46717983480326,2.2548607495807804,2.274831422325619,2.2648460859532,Ru
QOFWIS,PC2P,0.480129519194931,84.8364278741201,2.266751199404116,2.2753667836197304,2.2710589915119237,Ru
QOLSIU,PC2P,0.4766585911293328,83.49222035716234,2.2948965118279294,2.2841703088867966,2.289533410357363,Ru
QOVQAT,PC2P,0.5148679183749534,85.35122537461957,2.260237819345566,2.267350877125108,2.2637943482353373,Pd
QOZVUY,PC2P,0.4687791185240402,83.14902790217481,2.272769235976234,2.284299017204185,2.278534126590209,Ru
QUCDIE,PC2P,0.4842759970182631,83.96359142411163,2.267935625188687,2.3130685247091147,2.290502074948901,Ru
QUDFUR,PC2P,0.5358157845695117,85.63471689494219,2.22882861611206,2.2166555889447515,2.222742102528405,Pd
QUMLIT,PC2P,0.5811940924338427,86.79147277728927,2.2345292569129622,2.239914507297098,2.23722188210503,Pd
QUMMAO,PC2P,0.6000745434215431,89.53168683337141,2.300264984735454,2.325855756490501,2.3130603706129778,Pd
QUMMES,PC2P,0.5269579295564666,86.45874917728862,2.3193279198940373,2.3089209601023586,2.314124439998198,Pd
QUMMIW,PC2P,0.5556396757361163,86.25971219972074,2.221247622396027,2.326018486598935,2.273633054497481,Pd
QUMMOC,PC2P,0.5895452851285874,86.99147263620819,2.2361650207442203,2.21691136493997,2.226538192842095,Pd
QUQJUH,PC2P,0.4811777860603802,81.96918286548654,2.3478377286345835,2.3365097902641025,2.3421737594493437,Ru
RABGUZ,PC2P,0.6036619455833023,89.36879450114729,2.268651141096841,2.2721753893570806,2.270413265226961,Pd
RACGEH,PC2P,0.5144253168095415,87.52148126138374,2.2949725488554327,2.2977826267947976,2.296377587825116,Ru
RACGIL,PC2P,0.510919446515095,84.57270805502155,2.305741095613296,2.312768254711224,2.30925467516226,Ru
RACGOR,PC2P,0.4714987886693999,82.12284951406566,2.338290187294981,2.337965354747585,2.3381277710212838,Ru
RAHLIW,PC2P,0.4697050875885203,83.03054816337296,2.328550836894054,2.336088397300068,2.332319617097061,Ru
RATQUZ,PC2P,0.4828608367499068,84.35830605391398,2.26465295354498,2.242427925263151,2.2535404394040657,Rh
RAWFIF,PC2P,0.441640654118524,82.55584727348425,2.3837107626555705,2.3056411255874147,2.3446759441214926,Ru
RAZHUY,PC2P,0.4842061125605665,82.86046365750303,2.301473658332851,2.296384331944459,2.298928995138655,Ru
REDTAW,PC2P,0.473455553484905,84.0883639741224,2.3396696347988963,2.322017441794959,2.330843538296928,Rh
REDYIJ,PC2P,0.4744281121878494,83.142351689022,2.3086632495883843,2.256729713545687,2.282696481567036,Ru
REDYOP,PC2P,0.4937220462169213,84.18435476281515,2.2547711635551853,2.2911143576871043,2.2729427606211448,Ru
REFQAU,PC2P,0.5042920704435334,87.4971995982698,2.293353221812985,2.3217452487299286,2.307549235271457,Pd
REKWIN,PC2P,0.4058132221393962,86.32786523708803,2.2799221477936475,2.3390498070797894,2.3094859774367187,Pd
RELWEL,PC2P,0.544003913529631,85.54338539167486,2.2253887300873973,2.2313525046482456,2.2283706173678217,Pd
RERCAU,PC2P,0.5033486302646292,83.36427789132141,2.210942559181492,2.2795293373852417,2.2452359482833666,Rh
RERCEY,PC2P,0.4918701080879612,83.96411496514733,2.27915203529734,2.262127096340964,2.270639565819152,Rh
RERCOI,PC2P,0.5225785035408125,84.06250274187838,2.2273201386419514,2.2925559971350764,2.259938067888514,Rh
RERDID,PC2P,0.5261251397689154,84.42483676222314,2.244357591828895,2.2862086518950977,2.265283121861996,Rh
RETGAY,PC2P,0.4776486209467014,82.49323519529868,2.347772774354452,2.3802928391271525,2.364032806740802,Ru
RETGEC,PC2P,0.4793549664554603,87.42693493909474,2.339731181140261,2.342181461800089,2.340956321470175,Ru
RIFSII,PC2P,0.4547265188222139,81.52656781333206,2.300516029068261,2.302491042327852,2.301503535698057,Ru
RIJJEB,PC2P,0.4024180022363026,84.4243265587252,2.350355505024719,2.3508445291001268,2.3506000170624226,Pd
RIJKIG,PC2P,0.589492871785315,87.47762392657764,2.326549806043275,2.323313366724342,2.324931586383809,Rh
RIJREJ,PC2P,0.4141527674245248,84.10144096382146,2.2560853264005774,2.253387228152321,2.254736277276449,Ru
RIJRIN,PC2P,0.4170122064852776,84.01831668365837,2.254105809406471,2.2458089856441488,2.2499573975253098,Ru
RILZIX,PC2P,0.516766446142378,84.96841515292046,2.273987027227728,2.274034740279928,2.274010883753828,Pd
RIMSOV,PC2P,0.4979675270219903,84.56408802944469,2.3073120725207503,2.29822018092262,2.302766126721685,Pd
RISZOI,PC2P,0.4936696328736489,85.42415574203059,2.290182088830494,2.280150214349923,2.285166151590208,Pd
RIWNIV,PC2P,0.5793654491241148,87.38218616867633,2.2067627874332123,2.217475366266781,2.212119076849997,Pd
RIZQEX,PC2P,0.5115600540439806,86.14564221955469,2.265339930341581,2.274541272432751,2.2699406013871664,Pd
ROBBIT,PC2P,0.517232342527022,83.7771139343876,2.216263071027444,2.2220738061549645,2.219168438591204,Rh
ROCTUA,PC2P,0.6326581718225867,84.72083715544301,2.1940679114375654,2.1934108142343054,2.1937393628359354,Rh
ROCVAI,PC2P,0.6234450708162504,84.94264307215627,2.1993083003526364,2.198647766241787,2.1989780332972115,Rh
ROCVEM,PC2P,0.6426632966828177,86.73796550915112,2.1852812176010667,2.185271379028244,2.185276298314655,Rh
ROCVIQ,PC2P,0.5937092340663437,86.3156168370666,2.2702466826316474,2.2701581442710115,2.270202413451329,Rh
ROGGOJ,PC2P,0.5111640421170331,86.1157577870839,2.274957582022136,2.2655458503415917,2.270251716181864,Pd
RONKAI,PC2P,0.4968610231084607,87.53602375428878,2.248817244686637,2.271258241592091,2.2600377431393643,Pd
RONKEM,PC2P,0.5386752236302647,86.21651408269331,2.2716042789183177,2.24933790258378,2.260471090751049,Pd
RUCHAZ,PC2P,0.4733332556839359,82.66836551305994,2.2837558976388,2.3168305937206557,2.300293245679728,Ru
RUCHED,PC2P,0.4639221487141259,82.42130047885375,2.2990093518731056,2.2984684030893265,2.298738877481216,Ru
RULMEQ,PC2P,0.4815505031680954,85.24907249202965,2.259956857995301,2.242372404396736,2.2511646311960183,Rh
RULZIH,PC2P,0.5235568859485651,84.76905063379878,2.265769626418361,2.2803352823652925,2.2730524543918267,Ru
RULZON,PC2P,0.4894707417070443,83.39294894743077,2.3449560763477,2.3273332378497065,2.3361446570987034,Ru
RUMNOF,PC2P,0.4644928717853149,85.23501234941966,2.286125324648673,2.283641609359927,2.2848834670043003,Ru
RUMPIB,PC2P,0.4738340942974282,84.72628935144182,2.277535949222316,2.287486393402155,2.2825111713122355,Ru
SACFOU,PC2P,0.4601658591129333,84.49504553254118,2.347689289492969,2.344567124225707,2.346128206859338,Rh
SACFUA,PC2P,0.4765479407379798,86.37230106349801,2.268893122207391,2.3618054534613977,2.3153492878343944,Rh
SACGAH,PC2P,0.4422521431233693,84.28065106803486,2.339224657872774,2.351451891916992,2.345338274894883,Rh
SAKDOY,PC2P,0.4871470834886321,83.07465878688592,2.3144668932607355,2.3077701358670883,2.311118514563912,Ru
SAKPAY,PC2P,0.4876886880357808,86.23017703197068,2.2892623266021723,2.312224253830065,2.300743290216119,Pd
SASWIS,PC2P,0.4770196608274319,84.96690049933889,2.2659969108540285,2.271926495289846,2.2689617030719376,Ru
SASXAL,PC2P,0.5021897130078271,84.61032382685384,2.2372603782304816,2.231132896086649,2.2341966371585653,Ru
SEHYAF,PC2P,0.4180721207603429,85.32113106264877,2.2739894458857983,2.273312341056548,2.273650893471173,Pd
SEKMIG,PC2P,0.4179381755497577,83.34742855031129,2.2564188440978774,2.2728134547296226,2.26461614941375,Ru
SEKRIK,PC2P,0.4773574357062989,83.77277163663798,2.2731242816880908,2.2830365743894685,2.27808042803878,Ru
SEQQUA,PC2P,0.5097372344390607,85.20228482581501,2.267789452308129,2.275408754487861,2.271599103397995,Pd
SIDBAK,PC2P,0.600301667909057,82.68726388507471,2.281359463127194,2.2672604614379885,2.274309962282591,Rh
SIDBOY,PC2P,0.4970240868430861,85.2240884726273,2.242258013699583,2.2327745071995064,2.237516260449545,Rh
SIJKED,PC2P,0.4717200894521058,82.6839801314589,2.274070359509573,2.270604765255282,2.272337562382427,Ru
SIMSAL,PC2P,0.475301667909057,82.92808811288673,2.268017857072559,2.2561285424372426,2.2620731997549006,Ru
SINHIJ,PC2P,0.4745795285128587,83.71554226319851,2.2609409545585213,2.2710605452078987,2.2660007498832098,Ru
SIRVEU,PC2P,0.518152487886694,85.64729758797111,2.2071345677144385,2.2186935344927656,2.212914051103602,Rh
SITHOV,PC2P,0.5264629146477824,84.53500689383868,2.294925488986516,2.248114988162305,2.2715202385744107,Pd
SITLAI,PC2P,0.5504332836377189,85.60382606380811,2.221326855732852,2.2234902743209832,2.2224085650269174,Rh
SIWKAM,PC2P,0.492877609019754,83.54364038121454,2.2720664602955614,2.2659505731590888,2.2690085167273253,Ru
SIWKIU,PC2P,0.4935240402534476,83.58350953607797,2.250184659089116,2.2442981085408418,2.2472413838149787,Ru
SIXBUY,PC2P,0.4909033730898248,84.788798383624,2.253075453685474,2.249874885410297,2.2514751695478856,Ru
SIXCAF,PC2P,0.4836470368989937,83.46103279724034,2.2855069459531294,2.3036675107315285,2.294587228342329,Ru
SIXCEJ,PC2P,0.4882594111069698,84.42740726813068,2.2506483510313195,2.252869059665918,2.2517587053486188,Ru
SIXLER,PC2P,0.4876013324636601,86.4671958768645,2.285790454088039,2.2806181179671445,2.283204286027592,Ru
SOLTAO,PC2P,0.5338007827059262,88.81081742743729,2.3101934983892587,2.307833182879561,2.3090133406344098,Pd
SOZTEG,PC2P,0.5071573332090943,84.94987343724746,2.21375201863262,2.202400962586059,2.2080764906093395,Rh
SUDMUZ,PC2P,0.4968784942228848,85.14296883430409,2.275468523183742,2.2784213833266227,2.276944953255182,Pd
SUHLOX,PC2P,0.4598804975773388,83.4321367184902,2.2870813278062494,2.2934883910759174,2.2902848594410834,Ru
SUHLUD,PC2P,0.4671892471114424,82.98318880365177,2.2490153400988624,2.2987033301407123,2.2738593351197878,Ru
SUHMAK,PC2P,0.4765246459187476,84.6887051687176,2.280224988899122,2.294501470908223,2.2873632299036726,Ru
SUHMEO,PC2P,0.472314107342527,83.22871630973076,2.27047373911261,2.2834473937448183,2.2769605664287145,Ru
SUJWIF,PC2P,0.4677949124114797,83.35983554909029,2.2898986877152447,2.292165133667293,2.291031910691269,Ru
SUJWOL,PC2P,0.4628564107342527,83.42681901057189,2.2909947621066267,2.2916044597617624,2.2912996109341943,Ru
SUJWUR,PC2P,0.4617382594111069,83.55029563549157,2.2885237599815302,2.302435449692347,2.2954796048369386,Ru
SUJXEC,PC2P,0.4614820163995527,83.20510173845805,2.301932014634664,2.3064841209078373,2.3042080677712504,Ru
SUKSIA,PC2P,0.4510168188594856,79.88690092066226,2.3493950285126592,2.347270329553033,2.348332679032846,Ru
SULMUH,PC2P,0.514244781960492,83.6010879918659,2.311963018735378,2.2729483056154183,2.2924556621753984,Rh
SUMGIT,PC2P,0.5532752515840477,85.71399272745857,2.3098512939148264,2.270748995375755,2.29030014464529,Pd
SUMHAM,PC2P,0.558697120760343,87.32922630406037,2.261901191475879,2.261901191475878,2.261901191475878,Pd
SUMSUR,PC2P,0.5274529444651509,85.373096031608,2.2682627713737227,2.272062059011593,2.270162415192658,Pd
SUMTIG,PC2P,0.5212739936638092,85.29676099855372,2.272851292979811,2.2879383732959244,2.2803948331378674,Pd
SUMTOM,PC2P,0.5039484718598584,84.68315060514654,2.257149086790678,2.2802024032966903,2.268675745043684,Pd
SUNNAT,PC2P,0.4999883525903839,85.33481578797482,2.250282204524579,2.2896325032633515,2.269957353893965,Pd
SUNNEX,PC2P,0.5224969716734998,85.96554288277649,2.2734154921615186,2.302792218156037,2.288103855158778,Pd
SUNNIB,PC2P,0.5076639955273947,84.21978413547826,2.276598559254573,2.26983281322656,2.2732156862405666,Pd
SUNNOH,PC2P,0.5061032426388371,84.91857577142169,2.26972068766181,2.2991931193355644,2.284456903498687,Pd
SUSHET,PC2P,0.4853126164740962,84.78384192702875,2.2862285537539764,2.2879748687430985,2.287101711248537,Ru
TACWOK,PC2P,0.4779514535967201,84.54115192418786,2.315624105937749,2.3161221902136337,2.315873148075691,Rh
TAMJAS,PC2P,0.4528046962355572,84.22277247109376,2.310768270510914,2.3050770052213,2.307922637866107,Ru
TAMJEW,PC2P,0.4721801621319418,83.73128967188593,2.3345993232244373,2.315835486384989,2.3252174048047136,Ru
TAWYUN,PC2P,0.5069535035408125,85.17723310938666,2.2545573844992277,2.255514575435061,2.255035979967144,Pd
TEGDUF,PC2P,0.4718715057771152,83.93939058653442,2.3653737548218463,2.36362454717326,2.364499150997553,Pd
TEGYUB,PC2P,0.512293840849795,85.15540698584874,2.255842858002303,2.2555349698020644,2.2556889139021834,Pd
TEJYUE,PC2P,0.5264396198285501,85.55745791156582,2.289430278475412,2.297774140336687,2.2936022094060498,Rh
TEKDUK,PC2P,0.4853650298173686,83.5981794123617,2.2793608753332597,2.281885623776967,2.280623249555113,Ru
TEPXIV,PC2P,0.4727858274319791,85.54163460363522,2.2474627916831023,2.3768880916021278,2.312175441642615,Pd
TEPXOB,PC2P,0.4044446515095042,85.65080623407732,2.341060657052696,2.228012118458964,2.2845363877558302,Pd
TEPXUH,PC2P,0.5036572866194559,86.6306646597263,2.25362574532685,2.366034023424008,2.309829884375429,Pd
TERREN,PC2P,0.4953876257920238,85.58077339730116,2.277051163237225,2.277051163237225,2.277051163237225,Pd
TICBOW,PC2P,0.4989051434960864,84.4018959146428,2.324384864862098,2.2563408430465457,2.290362853954322,Rh
TIVRAS,PC2P,0.4723315784569512,81.59935030745756,2.3264000085969743,2.31401577349853,2.320207891047752,Ru
TIVREW,PC2P,0.470246692135669,83.635620023707,2.3655320754536384,2.3241734014483515,2.344852738450995,Ru
TIWKIV,PC2P,0.4868093086097652,86.53247282518605,2.308942831687264,2.3064646106107936,2.307703721149029,Pd
TIWKOB,PC2P,0.4728324170704435,86.24721619461718,2.3356078437957004,2.304700848266429,2.3201543460310647,Pd
TIYNOF,PC2P,0.5342492079761461,85.45151884286078,2.253483969323945,2.266848031959797,2.260166000641872,Pd
TIZJAO,PC2P,0.5005532519567648,84.8344819529695,2.2774529632903504,2.2770746584159247,2.2772638108531376,Pd
TOGNEI,PC2P,0.4898434588147596,83.9972701188428,2.3619527937704428,2.3425808417213694,2.352266817745906,Rh
TOLBAZ,PC2P,0.4542256802087215,84.10658066413168,2.290902005761049,2.306888813965685,2.298895409863367,Pd
TOPHAI,PC2P,0.4928135482668654,83.48548318056059,2.23759692527497,2.2598418086228955,2.248719366948933,Ru
TOPHEM,PC2P,0.4729838333954528,82.43721877512561,2.2691507221866067,2.259645989972765,2.264398356079686,Ru
TOXZUB,PC2P,0.4723781680954156,83.70981399603093,2.28627579263745,2.285063894073861,2.285669843355656,Ru
TUCSIU,PC2P,0.4946072493477451,83.43363824087925,2.2707186087227984,2.2950095860366253,2.282864097379712,Ru
TUJTUO,PC2P,0.528367266120015,84.90374304581732,2.250313978092835,2.2553992994589667,2.252856638775901,Pd
TURSUX,PC2P,0.5043095415579575,84.67537269352714,2.186580206624033,2.1837154118611704,2.185147809242601,Rh
TURTAE,PC2P,0.5191133991800224,84.93161107897262,2.192065920541625,2.173548481170825,2.1828072008562254,Rh
TURTEI,PC2P,0.5764361256056653,85.89156844326217,2.188563227325179,2.195290641350251,2.1919269343377152,Rh
UCONAE,PC2P,0.4751502515840477,84.64067901263897,2.251683370280999,2.271717191905717,2.2617002810933577,Ru
UCONEI,PC2P,0.4819057491613865,84.4383429366458,2.261463685315332,2.246343473291652,2.253903579303492,Ru
UCONUY,PC2P,0.4589195862840104,81.598322453908,2.3151406004819663,2.275402601738865,2.295271601110416,Ru
UDECUB,PC2P,0.4174256895266492,86.6761058307394,2.219212923538433,2.363435000163957,2.291323961851196,Pd
UFAWIK,PC2P,0.5271617592247484,83.90823243512884,2.2533255423928438,2.2539869121181693,2.2536562272555063,Pd
UFORIQ,PC2P,0.4774739098024599,84.45450159746937,2.309780292581959,2.31277236233919,2.3112763274605745,Ru
UFOROW,PC2P,0.4799082184122251,85.01907502472581,2.2945624855296485,2.286655417853768,2.2906089516917083,Ru
UFORUC,PC2P,0.4645860510622437,84.47175114822365,2.365862633374981,2.357785613663804,2.3618241235193924,Ru
UFOSAJ,PC2P,0.4732808423406634,85.06300613563045,2.3394830625589065,2.282627433463464,2.311055248011185,Ru
UGECAL,PC2P,0.5669434867685427,82.75199085601416,2.228886268969325,2.30038214216682,2.2646342055680724,Rh
UGOHEG,PC2P,0.4763790532985464,81.77423757984646,2.3066091996695057,2.298099649710604,2.302354424690055,Ru
UGOHIK,PC2P,0.4696876164740962,82.68960085442814,2.308481318962752,2.322113692307077,2.3152975056349145,Ru
UGOHOQ,PC2P,0.4775903838986209,82.63480724349301,2.30937112651908,2.306479785300534,2.307925455909807,Ru
UGOHUW,PC2P,0.4922311777860604,82.15339744588158,2.307170128100657,2.313523287109944,2.3103467076053006,Ru
UGOJAE,PC2P,0.4633339545285128,82.43998441795094,2.317895165877871,2.318711280000164,2.3183032229390177,Ru
UHUDOT,PC2P,0.4727508852031308,83.2096070867461,2.270280379160248,2.257255191598858,2.263767785379553,Ru
UMECUK,PC2P,0.5250186358553858,84.92124198967085,2.341487774898687,2.2271490744896254,2.284318424694156,Pd
UMEDAR,PC2P,0.5086598490495714,84.74978766719846,2.309816009988675,2.2807959137108256,2.29530596184975,Pd
UMEDIZ,PC2P,0.5203014349608647,83.54943647578813,2.3373209022297297,2.2612080841886266,2.2992644932091784,Pd
UMEDOF,PC2P,0.4967154304882594,85.68335356428025,2.3140254968344665,2.25542302018934,2.284724258511903,Pd
UMEDUL,PC2P,0.4923884178158777,84.52603957922148,2.32547737034786,2.2564824395505485,2.290979904949205,Pd
UNEGAX,PC2P,0.4745445862840104,84.93516442647606,2.2901399520553323,2.246523759055311,2.2683318555553216,Ru
USUHOG,PC2P,0.5046298453224003,83.48972872936804,2.334399494516737,2.346691500815562,2.3405454976661497,Ru
UTUQAD,PC2P,0.5611605478941484,87.1188418764268,2.2593091864550097,2.304023871404113,2.281666528929561,Pd
UTUQEH,PC2P,0.5474166045471487,86.80444295915578,2.28664142357301,2.3211077096938,2.303874566633405,Pd
UVADOM,PC2P,0.5401369735370853,87.28117787012215,2.252609597777653,2.352028061057095,2.302318829417374,Pd
UVADUS,PC2P,0.5472593645173314,88.05914082069393,2.260749654428814,2.340190163213238,2.300469908821026,Pd
UWELAK,PC2P,0.4922428251956764,84.48192679019829,2.241082327805027,2.2532425524119684,2.247162440108497,Ru
UWIYAB,PC2P,0.4884341222512113,86.74603729958139,2.308615385896923,2.316903968661627,2.312759677279275,Pd
UYUXES,PC2P,0.5025391352963101,85.67003287042647,2.230499719793751,2.23722417294289,2.2338619463683207,Pd
VALVUC,PC2P,0.570437709653373,85.70972820693432,2.271105017386911,2.263177854257151,2.267141435822031,Rh
VALWAJ,PC2P,0.5702338799850913,85.92224995191853,2.1958112396105465,2.197043923093027,2.196427581351787,Rh
VANWUD,PC2P,0.5858530562802833,83.51927087433451,2.303539016383269,2.273300244138464,2.288419630260867,Rh
VAQPOS,PC2P,0.5231259317927693,85.60219516126294,2.278906316635241,2.248449465743004,2.2636778911891224,Pd
VAQPUY,PC2P,0.5401893868803578,85.84109146309687,2.285256659546144,2.2477653347269144,2.266510997136529,Pd
VASDIE,PC2P,0.5121191297055535,85.55426238531118,2.264546091383437,2.2640583031362063,2.2643021972598216,Pd
VAXDOO,PC2P,0.4939433469996273,83.92176007606645,2.2460512015535183,2.256432139462652,2.251241670508085,Ru
VAXDUU,PC2P,0.4714230805068952,83.47369185908488,2.2477052742741868,2.274758228911371,2.2612317515927787,Ru
VAXFUW,PC2P,0.4606492266120015,82.55617473051977,2.3328321842773,2.305594283476605,2.3192132338769524,Ru
VERYAS,PC2P,0.5811242079761461,83.0852293470071,2.272006382033292,2.2390669931915848,2.2555366876124383,Rh
VEWDEH,PC2P,0.4462588520313082,84.39907455327608,2.302236738478474,2.307785301972434,2.305011020225454,Ru
VEXPOE,PC2P,0.4430732855013045,84.30573993894082,2.3062252708701294,2.3273276520507378,2.3167764614604334,Ru
VIBJUL,PC2P,0.5134119921729408,86.07632258987934,2.2613106818834074,2.261884612441581,2.2615976471624943,Pd
VIGWAM,PC2P,0.5321468505404398,84.75181877626302,2.3024497822971077,2.3009556710201964,2.301702726658652,Rh
VIGWEQ,PC2P,0.5511670704435334,85.17501892650913,2.302223924817045,2.302223924817045,2.302223924817045,Rh
VIGWIU,PC2P,0.5446619921729408,84.90711164578632,2.2809250316483447,2.318005608276218,2.299465319962281,Rh
VIGWUG,PC2P,0.5278314852776742,84.82127048292246,2.25628854537712,2.2507665360938707,2.2535275407354955,Rh
VIGXAN,PC2P,0.5376036619455833,84.27087457510132,2.2555057082614542,2.246031611531769,2.250768659896612,Rh
VIGXER,PC2P,0.5367999906820723,85.4866908235438,2.242606296254426,2.224582882250063,2.233594589252245,Rh
VIMGIH,PC2P,0.46943719716735,84.01912105447096,2.240237933791855,2.2546762517044443,2.2474570927481494,Ru
VIRFEH,PC2P,0.4584828084234066,83.65628991474645,2.3880035594613336,2.377457886062338,2.382730722761836,Ru
VITBUV,PC2P,0.4255264629146478,86.3152278640345,2.20484239799583,2.3361596692007165,2.270501033598273,Pd
VITCEG,PC2P,0.4445233879985091,85.843699596045,2.2095266461393943,2.315059610463627,2.2622931283015104,Pd
VITCIK,PC2P,0.4218225866567275,85.6963252967385,2.2118487742158144,2.330972758313575,2.2714107662646947,Pd
VITCUW,PC2P,0.4174373369362654,85.71648952603198,2.201281899257794,2.3663042915060606,2.2837930953819274,Pd
VOFRIR,PC2P,0.426469903093552,86.11333085265153,2.1932751765339438,2.313652091391444,2.253463633962693,Pd
VOWDES,PC2P,0.4692566623183004,83.06482870631203,2.2921904371146824,2.2620711748307123,2.277130805972697,Ru
VUCNAL,PC2P,0.4656401416325009,82.8970546050617,2.33409618482187,2.317131200428669,2.3256136926252697,Ru
VUFLIU,PC2P,0.4766585911293328,83.95151076360291,2.266992059977272,2.297868142431154,2.2824301012042127,Ru
VUFNUH,PC2P,0.6191762951919493,84.0690271669724,2.202650221891802,2.202650221891801,2.2026502218918016,Rh
VUFPAP,PC2P,0.5813746272828922,84.99662135231696,2.2575094684186827,2.244169556873993,2.250839512646338,Rh
VUFZED,PC2P,0.5384655702571748,87.22775736700683,2.269392429704479,2.3326827902653204,2.3010376099849,Pd
VUFZIH,PC2P,0.5339696701453597,86.43511802097554,2.288177877700944,2.335964468907864,2.312071173304404,Pd
VUFZON,PC2P,0.5677180395080135,86.4940640134059,2.2392128081091345,2.2398671835624526,2.2395399958357936,Pd
VUFZUT,PC2P,0.5513825475214312,87.27997088334791,2.272951385313818,2.2708522629180443,2.2719018241159312,Pd
VUGMOB,PC2P,0.5572877841967946,86.45788467258443,2.255927525431615,2.314355417821559,2.285141471626587,Pd
VUGMUH,PC2P,0.5434797800969065,85.60202006485234,2.280369487605024,2.3261431598248627,2.303256323714943,Pd
VUGNAO,PC2P,0.5442368617219531,86.30542469235989,2.271646319302368,2.3205363604132563,2.296091339857812,Pd
VUGNES,PC2P,0.5506371133060007,86.87542488120576,2.246699579383056,2.311436566293785,2.2790680728384203,Pd
VUPKIA,PC2P,0.535961377189713,84.85679582237017,2.2126405040132475,2.226123087342656,2.219381795677952,Pd
VUVSUB,PC2P,0.5096265840477078,83.27465081894839,2.28077223764233,2.270975341125482,2.275873789383906,Ru
VUVTAI,PC2P,0.4818941017517704,80.0990323895399,2.265734759410289,2.2747707576808702,2.27025275854558,Ru
VUVTEM,PC2P,0.4672241893402907,83.46731874944079,2.2696680374010643,2.280191658611178,2.274929848006121,Ru
VUVTIQ,PC2P,0.4719821561684681,83.30737901391173,2.26881775380924,2.282110645871493,2.2754641998403664,Ru
VUYVER,PC2P,0.4916371598956392,82.7901614470827,2.278811093531012,2.273651468453335,2.2762312809921736,Rh
WAGVOQ,PC2P,0.5590640141632501,83.59535878646092,2.2868076001273048,2.27344958158302,2.280128590855162,Rh
WAVKEK,PC2P,0.4751677226984718,83.09146929636051,2.2830238719733087,2.267855595050088,2.275439733511698,Ru
WAVKIO,PC2P,0.4760296310100633,82.69505230074654,2.2901829621233323,2.269989647553486,2.280086304838409,Ru
WAWNIU,PC2P,0.5086423779351472,86.24334818631039,2.2686174203686265,2.2655253253936483,2.267071372881137,Pd
WEDFOA,PC2P,0.511600819977637,87.20109226797614,2.2951450934527,2.2824285311921595,2.2887868123224298,Pd
WEDFUG,PC2P,0.5241858460678345,84.7806637856516,2.23167313914919,2.3091602369692747,2.2704166880592327,Pd
WEJQEH,PC2P,0.4572248881848677,84.50316710205634,2.3016294228220144,2.306345594224769,2.303987508523392,Ru
WELKAA,PC2P,0.5064876071561685,81.65512140736769,2.322176780522964,2.3244588617568587,2.323317821139911,Ru
WELVUE,PC2P,0.456229034662691,82.6894798384841,2.3873941861368437,2.385011111085229,2.3862026486110364,Ru
WELWAL,PC2P,0.4510051714498695,83.65608739359287,2.386617061868116,2.3864536450557763,2.3865353534619462,Ru
WEWRUM,PC2P,0.5117638837122624,84.30349109874066,2.2089296050349816,2.208446286419482,2.208687945727232,Rh
WEYSIE,PC2P,0.471848210957883,83.55946938385763,2.276609320898076,2.282294021374108,2.2794516711360915,Ru
