Unnamed: 0,ligand,homo,lumo,dipole,rh_charge,rh_LP_1_occ,rh_LP_1_eng,rh_LP_2_occ,rh_LP_2_eng,rh_LP_3_occ,rh_LP_3_eng,rh_LP_4_occ,rh_LP_4_eng,bite_angle,homo_no_rh,lumo_no_rh,dipole_no_rh,r1_nbo,r2_nbo,r3_nbo,r4_nbo,bridge_nbo,p1_nbo,p2_nbo,c1_nbo,c2_nbo,c3_nbo,c4_nbo,p1_nmr,p1_nmr_aniso,p2_nmr,p2_nmr_aniso,p1_rh_bond_occ,p2_rh_bond_occ,p1_rh_bond_eng,p2_rh_bond_eng,p1_rh_antibond_occ,p2_rh_antibond_occ,p1_rh_antibond_eng,p2_rh_antibond_eng,p1_r1_bond_occ,p1_r2_bond_occ,p2_r3_bond_occ,p2_r4_bond_occ,p1_r1_bond_eng,p1_r2_bond_eng,p2_r3_bond_eng,p2_r4_bond_eng,p1_r1_antibond_occ,p1_r2_antibond_occ,p2_r3_antibond_occ,p2_r4_antibond_occ,p1_r1_antibond_eng,p1_r2_antibond_eng,p2_r3_antibond_eng,p2_r4_antibond_eng,p1_bridge_bond_occ,p2_bridge_bond_occ,p1_bridge_bond_eng,p2_bridge_bond_eng,p1_bridge_antibond_occ,p2_bridge_antibond_occ,p1_bridge_antibond_eng,p2_bridge_antibond_eng,c1_rh_dist,c2_rh_dist,c3_rh_dist,c4_rh_dist,p1_c1_dist,p1_c2_dist,p2_c3_dist,p2_c4_dist,p1_bridge_dist,p2_bridge_dist,p1_angle_sum,p2_angle_sum,rh_p1_bridge_angle,rh_p2_bridge_angle,r1_p1_rh_angle,r2_p1_rh_angle,r3_p2_rh_angle,r4_p2_rh_angle,r1_p1_bridge_angle,r2_p1_bridge_angle,r3_p2_bridge_angle,r4_p2_bridge_angle,p1_nbo_no_rh,p2_nbo_no_rh,r1_nbo_no_rh,r2_nbo_no_rh,r3_nbo_no_rh,r4_nbo_no_rh,bridge_nbo_no_rh,p1_nmr_no_rh,p1_nmr_aniso_no_rh,p2_nmr_no_rh,p2_nmr_aniso_no_rh,p1_LP_occ_no_rh,p1_LP_eng_no_rh,p2_LP_occ_no_rh,p2_LP_eng_no_rh,p1_r1_bond_occ_no_rh,p1_r2_bond_occ_no_rh,p2_r3_bond_occ_no_rh,p2_r4_bond_occ_no_rh,p1_r1_bond_eng_no_rh,p1_r2_bond_eng_no_rh,p2_r3_bond_eng_no_rh,p2_r4_bond_eng_no_rh,p1_r1_antibond_occ_no_rh,p1_r2_antibond_occ_no_rh,p2_r3_antibond_occ_no_rh,p2_r4_antibond_occ_no_rh,p1_r1_antibond_eng_no_rh,p1_r2_antibond_eng_no_rh,p2_r3_antibond_eng_no_rh,p2_r4_antibond_eng_no_rh,p1_bridge_bond_occ_no_rh,p2_bridge_bond_occ_no_rh,p1_bridge_bond_eng_no_rh,p2_bridge_bond_eng_no_rh,p1_bridge_antibond_occ_no_rh,p2_bridge_antibond_occ_no_rh,p1_bridge_antibond_eng_no_rh,p2_bridge_antibond_eng_no_rh,p1_LP_s_occ_no_rh,p2_LP_s_occ_no_rh,Vbur%_1.0,NE_1.0,NW_1.0,SE_1.0,SW_1.0,Vbur%_2.0,NE_2.0,NW_2.0,SE_2.0,SW_2.0,Vbur%_3.0,NE_3.0,NW_3.0,SE_3.0,SW_3.0,Vbur%_4.0,NE_4.0,NW_4.0,SE_4.0,SW_4.0,Vbur%_5.0,NE_5.0,NW_5.0,SE_5.0,SW_5.0,Vbur%_6.0,NE_6.0,NW_6.0,SE_6.0,SW_6.0
76.0,MB-109,-0.30019,-0.15626,0.3314,-0.3999,1.97823,-0.30081,1.95207,-0.35598,1.80102,-0.32239,1.79927,-0.31387,95.97969,-0.18007,-0.03461,3.0919,-0.32156,-0.32928,-0.32205,-0.32933,-0.96408,1.12123,1.12093,-0.18816,-0.15011,-0.1767,-0.15859,317.7852,115.4477,317.7852,115.4477,1.88871,1.8881,0.51796,0.51722,0.27323,0.27477,0.23998,0.23878,1.95822,1.9614,1.95843,1.96104,0.68032,0.68298,0.68107,0.68242,0.07111,0.05504,0.07218,0.05416,0.10112,0.10638,0.10121,0.10687,1.96435,1.96485,0.64805,0.64867,0.04964,0.04913,0.05354,0.05387,2.275001,2.247832,2.248698,2.275493,4.622009,4.477419,4.574296,4.546601,1.876473,1.875754,319.900232,319.911121,93.361758,93.300422,120.685905,120.314903,122.034094,119.043388,107.981394,105.608671,108.020371,105.757303,0.82731,0.82841,-0.29597,-0.31611,-0.29592,-0.317,-0.99087,236.698,102.5091,236.698,102.5091,1.88518,-0.32166,1.8843,-0.3212,1.95676,1.95919,1.9566,1.95898,0.53528,0.54179,0.53471,0.54276,0.0547,0.03233,0.05605,0.03236,0.2275,0.22588,0.22817,0.22647,1.96095,1.96149,0.52037,0.5211,0.03186,0.03113,0.17958,0.18037,45.28,45.21,40.406321,40.293454,40.519187,40.519187,40.293454,42.210098,41.890496,42.006715,42.407025,42.536157,43.172676,39.511323,40.803784,45.79112,46.584476,44.092545,41.527528,42.990814,45.535659,46.316181,41.76449,39.893097,40.993662,42.721768,43.449434,37.550002,34.906345,35.866479,39.274344,40.152841
77.0,MB-10,-0.3151,-0.17015,1.9588,-0.39605,1.98463,-0.31873,1.95522,-0.36907,1.80233,-0.32748,1.79987,-0.33607,97.160637,-0.17895,0.01469,1.7908,-0.26398,-0.90517,-0.90517,-0.26399,-1.00832,1.1076,1.10757,-0.16948,-0.16259,-0.16258,-0.1695,319.369,118.7911,319.462,118.8484,1.89836,1.89837,0.54144,0.54144,0.27114,0.27116,0.18646,0.18646,1.94882,1.97666,1.97666,1.94882,0.66241,0.69452,0.6945,0.66242,0.08967,0.04063,0.04061,0.08969,0.02855,0.05716,0.05717,0.02855,1.97275,1.97275,0.67092,0.67093,0.04068,0.04067,0.03654,0.03657,2.277794,2.258009,2.257839,2.277722,4.581868,4.573813,4.573508,4.581973,1.875039,1.874995,317.806669,317.802978,95.06446,95.065308,125.751187,115.258092,115.245841,125.76444,107.619097,104.11294,104.111026,107.6169,0.79838,0.79828,-0.28372,-0.92267,-0.92265,-0.28336,-1.03432,241.6574,93.1935,242.0589,92.6342,1.93141,-0.33356,1.93126,-0.33324,1.94479,1.97952,1.97951,1.94467,0.48863,0.53203,0.53204,0.48826,0.06465,0.02177,0.02175,0.06477,0.17797,0.20481,0.20489,0.1778,1.97157,1.9717,0.52152,0.52241,0.02545,0.02538,0.18179,0.18266,48.74,48.68,39.954853,39.954853,39.954853,39.954853,39.954853,41.774277,41.774277,41.774277,41.774277,41.774277,41.769406,39.105334,44.431615,39.105334,44.43534,44.077028,39.134753,49.025511,39.123891,49.023959,41.084127,34.835704,47.340828,34.825455,47.334521,31.816069,23.802894,39.836727,23.789287,39.835367
78.0,MB-110,-0.30024,-0.15573,1.1987,-0.34552,1.97925,-0.30656,1.96053,-0.35527,1.80042,-0.31564,1.7843,-0.32134,99.525293,-0.18006,0.01028,1.8392,-0.44127,-0.44615,-0.45923,-0.4589,-1.01134,1.07063,1.05604,-0.17391,-0.17686,-0.16087,-0.18951,316.9726,113.6533,322.5754,113.4007,1.88831,1.89154,0.51062,0.50274,0.30767,0.30333,0.22416,0.21462,1.95341,1.95427,1.95925,1.95734,0.63621,0.63861,0.64287,0.64561,0.06585,0.0678,0.07008,0.05704,0.04639,0.04564,0.04936,0.0551,1.97053,1.97147,0.65178,0.64923,0.03935,0.03468,0.05101,0.05108,2.286436,2.249331,2.240174,2.270481,4.629923,4.58233,4.527913,4.686668,1.88317,1.883712,315.995886,316.468409,94.207984,93.123874,122.322619,122.143985,127.965435,117.103814,102.984525,110.735035,108.559259,106.261688,0.77776,0.79396,-0.45199,-0.45583,-0.47489,-0.47037,-1.03455,231.8182,91.3952,230.0113,141.7019,1.93865,-0.33724,1.93328,-0.33438,1.95467,1.95745,1.96134,1.95757,0.48396,0.4846,0.48713,0.49629,0.03948,0.04634,0.04606,0.03612,0.17797,0.18204,0.18385,0.189,1.97176,1.97167,0.51828,0.51649,0.02525,0.02292,0.18189,0.18318,49.27,48.89,36.455982,35.10158,37.810384,37.810384,35.10158,44.55062,42.794421,54.700413,41.089876,39.617769,46.609617,44.304976,57.181168,44.383194,40.56913,52.094066,50.696729,61.085594,50.881385,45.712557,53.195461,51.940967,62.292265,52.092334,46.456277,48.812191,45.925892,55.373033,50.138782,43.811057
79.0,MB-111,-0.30296,-0.15966,1.7894,-0.37654,1.97388,-0.31183,1.95745,-0.36194,1.80031,-0.3189,1.79224,-0.32803,98.003865,-0.18461,-0.03268,1.8994,-0.33758,-0.33162,-0.45227,-0.44181,-0.99683,1.094,1.07992,-0.19169,-0.15497,-0.17027,-0.17811,330.9448,99.2821,318.9739,116.0154,1.88451,1.88626,0.51851,0.51019,0.29927,0.2963,0.24621,0.24859,1.95466,1.95845,1.95558,1.95321,0.6823,0.68579,0.64583,0.63881,0.06634,0.06323,0.06896,0.06457,0.08758,0.08756,0.04861,0.04646,1.96644,1.96915,0.65554,0.65177,0.04438,0.0399,0.05035,0.04565,2.284478,2.247389,2.238824,2.279768,4.653835,4.477798,4.562037,4.633285,1.875906,1.885808,317.749629,316.552676,94.967275,93.966546,120.22788,122.273597,123.770497,119.991145,106.864167,108.127032,110.798926,102.497851,0.82309,0.77791,-0.3206,-0.3184,-0.4608,-0.45269,-1.02056,245.3824,116.4634,229.6182,85.653,1.89788,-0.33088,1.93768,-0.33988,1.95272,1.95922,1.95864,1.95423,0.5396,0.54285,0.49187,0.48744,0.04641,0.04186,0.04689,0.03982,0.21602,0.21767,0.18422,0.17616,1.96447,1.97056,0.52621,0.52,0.02915,0.02576,0.17801,0.17486,46.01,49.21,38.600451,37.697517,39.503386,39.503386,37.697517,46.49406,40.612087,42.445764,47.701446,55.216942,48.614422,43.06466,48.096692,46.461561,56.834774,52.783424,49.649308,49.754826,51.143629,60.585935,52.653259,51.236952,46.18902,51.946485,61.240579,47.264842,49.448955,40.451268,45.106354,54.052792
80.0,MB-112,-0.30367,-0.16186,0.1828,-0.41004,1.97834,-0.30561,1.95157,-0.36064,1.80407,-0.32707,1.8019,-0.31864,95.886714,-0.1889,-0.06338,2.9659,-0.35693,-0.34765,-0.35549,-0.34742,-0.96332,1.12453,1.12334,-0.15723,-0.17457,-0.14883,-0.18585,317.3466,106.1684,318.9459,110.4051,1.88918,1.88989,0.52446,0.525,0.27405,0.27242,0.22912,0.23196,1.96195,1.95957,1.96234,1.95908,0.69118,0.68993,0.69184,0.68927,0.05388,0.07303,0.0541,0.07143,0.09951,0.0961,0.10191,0.09655,1.96464,1.96389,0.65422,0.65322,0.051,0.05206,0.04792,0.04734,2.278311,2.250952,2.250047,2.276929,4.550403,4.57404,4.481053,4.622542,1.876095,1.877361,319.686715,319.76151,93.280874,93.305406,118.767109,122.548029,120.138985,120.991872,105.851111,107.906447,105.622165,107.826531,0.83331,0.83181,-0.33893,-0.31528,-0.33938,-0.3154,-0.98863,237.4023,102.7581,240.2035,99.6365,1.87937,-0.3322,1.88075,-0.33207,1.95939,1.95725,1.96004,1.95731,0.55667,0.54884,0.5568,0.5496,0.03209,0.05595,0.03163,0.05476,0.21633,0.21888,0.21671,0.21829,1.96069,1.95981,0.53145,0.53057,0.03203,0.03317,0.16932,0.16839,45.22,45.17,40.462754,40.519187,40.406321,40.406321,40.519187,42.242381,42.394112,42.613636,41.929236,42.032541,43.098182,45.7427,46.76326,39.097884,40.788886,43.981208,45.506176,46.483769,40.993731,42.941158,40.935519,41.500583,42.465548,39.304185,40.471761,35.172343,36.48873,37.288766,33.052293,33.859585
81.0,MB-113,-0.30415,-0.1624,0.3301,-0.34601,1.98255,-0.30791,1.95534,-0.35943,1.79732,-0.32547,1.79616,-0.31778,98.035468,-0.18687,-0.032,1.9738,-0.337,-0.32761,-0.32399,-0.33375,-0.98376,1.09285,1.09164,-0.18642,-0.15619,-0.15551,-0.18676,325.8419,115.5537,329.1195,122.1385,1.88095,1.8812,0.51567,0.51566,0.2906,0.2897,0.2451,0.24341,1.95693,1.95634,1.95657,1.95656,0.68331,0.68307,0.68314,0.68282,0.06501,0.06869,0.06931,0.06472,0.09091,0.08681,0.08785,0.0893,1.96584,1.96545,0.65834,0.6574,0.04617,0.0448,0.05049,0.04913,2.285695,2.241305,2.240925,2.285103,4.637094,4.528497,4.528745,4.64112,1.877499,1.879288,322.679136,322.456932,94.601462,94.442715,119.858934,116.56303,117.274098,119.411087,103.010103,108.506402,108.66558,102.682722,0.82394,0.8239,-0.32492,-0.31202,-0.30812,-0.32227,-1.00692,235.9873,98.6895,238.8716,96.3949,1.87832,-0.32453,1.87837,-0.32504,1.95471,1.95836,1.95831,1.95415,0.54019,0.54156,0.54124,0.5401,0.04666,0.04901,0.04956,0.04606,0.21304,0.21276,0.21398,0.21369,1.96263,1.96235,0.53178,0.53167,0.02999,0.02899,0.17496,0.17394,44.52,44.62,38.826185,38.600451,39.051919,39.051919,38.600451,42.710486,41.167355,44.15031,41.399793,44.124483,44.940964,39.474076,50.044696,39.831645,50.413439,47.136273,42.483396,51.286388,42.913227,51.862082,45.859481,43.985526,47.263568,44.340292,47.848538,42.494784,42.353395,42.790603,42.445462,42.389678
82.0,MB-114,-0.30405,-0.16434,0.3684,-0.32471,1.97845,-0.31393,1.96062,-0.36109,1.80284,-0.31866,1.79558,-0.32854,100.356576,-0.19169,-0.02925,1.734,-0.30758,-0.30689,-0.30684,-0.30755,-0.98628,1.0412,1.04086,-0.18082,-0.15698,-0.15688,-0.18096,335.9569,157.9374,336.0328,158.001,1.88132,1.88134,0.50839,0.50831,0.30267,0.30265,0.25284,0.25288,1.95235,1.95414,1.95415,1.95235,0.6685,0.67069,0.67065,0.66849,0.06441,0.06664,0.06663,0.06442,0.07355,0.07553,0.07552,0.07353,1.96484,1.96484,0.65463,0.6546,0.0428,0.04279,0.04498,0.04498,2.28929,2.243511,2.243219,2.288991,4.686241,4.565175,4.564839,4.686523,1.891908,1.891944,320.805694,320.809493,93.025594,93.01145,127.470221,114.246007,114.229389,127.497446,99.036251,116.359647,116.364831,99.03324,0.78767,0.78669,-0.2985,-0.2922,-0.29193,-0.29722,-1.00764,242.4542,118.6533,241.9696,119.0631,1.89147,-0.33311,1.89177,-0.33322,1.95249,1.95869,1.95867,1.95237,0.52542,0.53173,0.53142,0.52449,0.04531,0.04836,0.04841,0.04548,0.20173,0.20188,0.20159,0.20096,1.96309,1.96315,0.52904,0.52897,0.02864,0.02859,0.1714,0.17137,45.63,45.67,35.665914,35.665914,35.665914,35.665914,35.665914,47.039644,41.115702,52.957128,41.141529,52.944215,50.774732,41.809446,59.747467,41.81317,59.728844,53.473946,44.572032,62.39681,44.559618,62.367327,52.612658,45.697865,59.540065,45.691558,59.521144,47.143408,44.821534,49.477981,44.81201,49.462107
83.0,MB-115,-0.30304,-0.15989,0.7503,-0.40435,1.98093,-0.30394,1.95188,-0.35782,1.80588,-0.31756,1.80393,-0.32243,95.870022,-0.18111,-0.01965,1.7801,-0.67797,-0.67648,-0.67965,-0.67435,-0.99677,1.10452,1.10417,-0.16679,-0.17043,-0.15687,-0.18164,316.282,69.4361,317.3257,66.7799,1.89452,1.89456,0.53255,0.53132,0.27299,0.27172,0.18403,0.19129,1.95641,1.95645,1.95695,1.9562,0.66075,0.66217,0.66095,0.66198,0.06516,0.07758,0.06637,0.07689,0.05383,0.05099,0.05362,0.05094,1.97031,1.9703,0.65731,0.65732,0.04129,0.04088,0.04996,0.04992,2.286657,2.259023,2.256676,2.285245,4.569171,4.566326,4.497684,4.619147,1.870791,1.87067,317.754994,317.786909,94.678273,94.731432,120.276654,121.402282,121.456777,120.077442,104.334862,107.729071,104.223166,107.555268,0.81344,0.81236,-0.70029,-0.69692,-0.70145,-0.69522,-1.02817,246.6154,88.3486,249.58,88.5153,1.92245,-0.34249,1.92283,-0.34252,1.95476,1.94635,1.95522,1.94659,0.51166,0.50706,0.51106,0.50816,0.03956,0.05449,0.03999,0.05327,0.18466,0.18296,0.18467,0.18259,1.96893,1.96891,0.52555,0.52509,0.02586,0.026,0.17875,0.17817,50.11,50.11,40.914221,40.970655,40.857788,40.857788,40.970655,42.155217,42.174587,42.135847,42.135847,42.174587,40.806578,42.140942,44.37947,38.170441,38.535459,43.362454,48.234126,50.18776,37.230774,37.797157,42.996712,50.338999,50.709533,35.332377,35.605941,37.392512,45.331761,44.96213,29.588643,29.687514
84.0,MB-116,-0.33012,-0.18706,4.0099,-0.41067,1.97798,-0.32932,1.94875,-0.38619,1.81461,-0.35265,1.81342,-0.34354,95.474484,-0.22286,-0.07537,1.3374,-0.30998,-0.31964,-0.31017,-0.32006,-0.96146,1.11986,1.11968,-0.1768,-0.14378,-0.16747,-0.15042,311.7818,102.0178,310.7269,98.8486,1.89052,1.88997,0.55715,0.5565,0.27601,0.27726,0.21229,0.21141,1.95639,1.9594,1.9565,1.95919,0.71687,0.71875,0.71738,0.71859,0.07293,0.05613,0.0736,0.05536,0.06083,0.06608,0.06082,0.06647,1.96292,1.96326,0.68224,0.68263,0.04868,0.04856,0.01826,0.01832,2.285266,2.26038,2.260086,2.288236,4.623473,4.491752,4.578679,4.555417,1.876535,1.876216,318.86829,318.839582,93.439314,93.373892,121.80035,119.967812,122.810601,119.070009,107.797598,105.156963,107.641762,105.447918,0.83949,0.84027,-0.28737,-0.30975,-0.28665,-0.31066,-0.98942,235.9391,106.9341,234.7434,107.2929,1.88529,-0.36524,1.88463,-0.3652,1.95354,1.95649,1.95335,1.95636,0.57511,0.58168,0.57429,0.58251,0.05499,0.03141,0.05586,0.03147,0.18444,0.18214,0.18442,0.18255,1.95949,1.95981,0.55858,0.55868,0.03077,0.0303,0.14017,0.14031,46.33,46.34,40.857788,40.744921,40.970655,40.970655,40.744921,42.390883,42.097107,42.174587,42.574897,42.716942,43.464131,40.036502,41.034714,46.085369,46.69994,44.316771,42.031842,43.13047,45.790143,46.31463,41.540396,39.833969,40.592381,42.572767,43.162467,37.129348,34.481382,35.17121,39.147807,39.716994
85.0,MB-117,-0.3326,-0.1889,3.4007,-0.41682,1.97826,-0.33233,1.94869,-0.38871,1.81518,-0.35483,1.81361,-0.34639,95.48493,-0.21986,-0.06977,1.4359,-0.31181,-0.30165,-0.31169,-0.30116,-0.96345,1.11848,1.11748,-0.15063,-0.16721,-0.14336,-0.17704,308.9062,97.2321,310.9992,101.1844,1.89057,1.89156,0.56097,0.56134,0.27682,0.27503,0.20026,0.20244,1.96114,1.95866,1.96165,1.95844,0.72275,0.72269,0.72354,0.7218,0.05621,0.07362,0.05672,0.0729,0.06076,0.05886,0.06044,0.05872,1.9639,1.96308,0.68605,0.68488,0.04827,0.04899,0.01596,0.01527,2.288917,2.260134,2.25969,2.285599,4.558065,4.576173,4.489927,4.624411,1.875578,1.876979,318.80592,318.829892,93.454413,93.451955,118.804023,123.105465,120.094427,121.682268,105.362361,107.903266,105.157653,107.729298,0.8357,0.8343,-0.2988,-0.27866,-0.29919,-0.27873,-0.99035,232.7652,107.7332,235.826,105.3789,1.88438,-0.36224,1.88594,-0.36219,1.95857,1.95627,1.95928,1.95642,0.58051,0.57294,0.58091,0.57407,0.03215,0.05622,0.03171,0.05502,0.18531,0.18903,0.18578,0.18862,1.9605,1.95954,0.55611,0.5552,0.03014,0.03121,0.14368,0.14276,46.36,46.3,40.914221,40.970655,40.857788,40.857788,40.970655,42.41671,42.510331,42.846074,42.135847,42.174587,43.334699,45.958731,47.023987,39.287843,41.068236,44.198451,45.746695,46.691701,41.164422,43.190988,41.168483,41.925515,42.941724,39.323106,40.483586,35.949476,37.62801,38.495623,33.392444,34.281827
86.0,MB-118,-0.29524,-0.15478,0.3047,-0.35909,1.98217,-0.29997,1.95464,-0.35148,1.80226,-0.31547,1.79884,-0.31192,97.533918,-0.18346,-0.03292,2.6724,-0.36168,-0.34642,-0.34686,-0.35974,-0.97445,1.09426,1.0918,-0.1871,-0.1571,-0.15722,-0.18848,323.6036,107.7597,322.6488,106.6771,1.8816,1.88186,0.51374,0.51368,0.29282,0.29258,0.23927,0.2387,1.95625,1.95675,1.9565,1.95686,0.67875,0.67977,0.67899,0.67928,0.06557,0.07475,0.07107,0.06798,0.09338,0.08966,0.09149,0.09333,1.96469,1.96385,0.64999,0.64824,0.04826,0.04895,0.05966,0.05863,2.290986,2.244508,2.238494,2.286818,4.642437,4.520051,4.515318,4.638807,1.875879,1.877997,321.556515,321.391216,94.829829,94.701545,117.677137,119.609241,117.550495,119.952281,102.63073,108.762153,108.405186,102.592964,0.83594,0.83665,-0.34976,-0.32888,-0.33174,-0.3481,-0.99881,241.3695,101.3063,240.8387,94.8538,1.87468,-0.32243,1.87463,-0.32266,1.95379,1.95685,1.95725,1.9538,0.54067,0.539,0.54036,0.5398,0.04537,0.054,0.05019,0.04873,0.21368,0.21385,0.21442,0.21464,1.96134,1.96002,0.52604,0.52356,0.03202,0.03262,0.18171,0.18012,45.14,45.16,39.221219,39.164786,39.277652,39.277652,39.164786,42.994576,41.361054,45.260847,41.516012,43.840393,44.480036,39.332539,51.124851,38.442342,49.020411,46.7014,42.75495,52.675191,41.271492,50.103966,45.929646,44.386806,49.791082,42.680773,46.859922,42.432423,43.340741,44.275931,41.031339,41.081682
87.0,MB-119,-0.32483,-0.18191,2.6537,-0.54461,1.98059,-0.32809,1.93548,-0.38608,1.83425,-0.34585,1.81538,-0.34728,92.526109,-0.20652,-0.02849,2.2661,-0.742,-0.75091,-0.73977,-0.73429,-1.08904,1.72169,1.68114,-0.15126,-0.1688,-0.14392,-0.16903,161.3964,178.0901,160.2984,203.3942,1.89969,1.90149,0.58143,0.57221,0.26104,0.25226,0.16596,0.18204,1.97003,1.96924,1.96943,1.97131,0.93309,0.93068,0.91127,0.92208,0.11793,0.1344,0.1255,0.13942,0.05434,0.0481,0.0399,0.0438,1.95648,1.95854,0.67931,0.68388,0.08874,0.06087,0.02651,0.03544,2.338997,2.295676,2.264947,2.285803,4.563813,4.548073,4.485747,4.58768,1.861342,1.849244,321.957959,305.824597,97.393036,96.287307,113.367886,123.328574,121.007521,126.777183,108.745338,108.62895,97.710721,103.281027,1.36088,1.33394,-0.75977,-0.76719,-0.77419,-0.77239,-1.14694,76.5617,244.6784,61.6869,269.2141,1.91507,-0.36768,1.95756,-0.39468,1.96606,1.9654,1.96931,1.97178,0.78632,0.77928,0.77297,0.78089,0.0847,0.09755,0.08168,0.0976,0.2043,0.20353,0.19728,0.2085,1.96725,1.96175,0.53452,0.54249,0.06782,0.04186,0.1672,0.1777,57.21,60.63,43.735892,41.760722,45.711061,45.711061,41.760722,43.175362,42.342459,44.008264,44.008264,42.342459,40.480669,46.025775,38.844607,37.321216,39.731079,41.160542,50.049656,34.443858,36.779219,43.369437,40.018448,48.518653,30.723566,36.150705,44.680868,35.000454,41.522064,27.822123,31.610957,39.046669
88.0,MB-11,-0.31127,-0.16508,3.1637,-0.41086,1.9834,-0.31796,1.95391,-0.36726,1.79863,-0.33168,1.79542,-0.32811,96.33823,-0.1758,0.01391,1.7413,-1.41383,-0.90431,-0.89828,-0.89527,-0.99571,1.13907,1.10825,-0.16676,-0.16402,-0.15088,-0.17854,330.1039,87.6764,347.3516,45.7966,1.89997,1.90415,0.53611,0.5512,0.27368,0.25496,0.1907,0.1942,1.97252,1.97704,1.97882,1.97848,0.70475,0.68879,0.699,0.69679,0.06433,0.04963,0.0499,0.04432,0.06389,0.05753,0.05557,0.05456,1.97243,1.97251,0.66868,0.66989,0.04855,0.04333,0.03375,0.03443,2.272691,2.244004,2.25323,2.27871,4.582664,4.574671,4.503574,4.601832,1.876383,1.871166,322.692163,315.887363,94.188369,95.360375,127.828497,108.70669,123.922158,119.445818,110.583671,102.887272,106.691954,106.140779,0.83,0.79435,-1.43896,-0.9227,-0.91487,-0.91513,-1.02377,269.8316,111.2253,281.2242,140.4441,1.92107,-0.32023,1.92921,-0.3345,1.96978,1.98032,1.98007,1.98068,0.53917,0.53263,0.5322,0.53247,0.05151,0.03074,0.03118,0.02534,0.20979,0.20163,0.20621,0.20302,1.9721,1.97141,0.52131,0.52137,0.03253,0.02775,0.178,0.18029,46.43,48.61,39.89842,41.196388,38.600451,38.600451,41.196388,42.697572,43.298037,43.943698,41.141529,42.407025,43.746275,43.761174,51.724523,40.785161,38.714243,43.812457,43.498231,54.991931,39.552169,37.207498,39.21707,37.275709,53.225222,34.471477,31.895872,30.467368,24.785251,48.847567,27.306907,20.929747
89.0,MB-120,-0.29312,-0.14813,1.6255,-0.36201,1.97966,-0.29379,1.95308,-0.34835,1.79601,-0.31131,1.79175,-0.31082,96.668799,-0.17289,-0.02668,3.8854,-0.37799,-0.3645,-0.37744,-0.36109,-0.97331,1.1238,1.12026,-0.16316,-0.17753,-0.15105,-0.19114,322.7353,68.4449,324.8859,67.8015,1.88742,1.88747,0.50298,0.50208,0.27956,0.27767,0.2604,0.26252,1.95666,1.95742,1.95716,1.9572,0.67578,0.67788,0.67596,0.67685,0.06379,0.07604,0.06524,0.07409,0.10863,0.10521,0.10828,0.10498,1.96623,1.96592,0.6466,0.64607,0.04239,0.04206,0.07367,0.07346,2.26801,2.238408,2.234335,2.262243,4.564737,4.572213,4.476988,4.629842,1.868125,1.868766,320.68739,320.479021,92.124338,92.028571,117.046132,124.21414,118.928094,122.517847,106.886005,107.255192,106.483814,107.355771,0.84068,0.84171,-0.36715,-0.34708,-0.36677,-0.34662,-1.00169,267.4606,73.0243,267.9531,72.1769,1.88898,-0.30886,1.88825,-0.30959,1.95212,1.95589,1.95208,1.95623,0.53468,0.52897,0.53418,0.53017,0.04162,0.05931,0.04185,0.05751,0.23003,0.23297,0.22994,0.23285,1.96466,1.96438,0.51592,0.51526,0.02845,0.02851,0.20166,0.20095,45.27,45.35,38.826185,38.713318,38.939052,38.939052,38.713318,41.832386,42.122934,42.858988,41.219008,41.128616,43.469718,48.193534,49.534416,37.939511,38.211412,45.222596,50.898454,51.980014,38.746819,39.265098,43.971532,48.632966,49.57901,38.504778,39.169373,40.179033,44.004263,44.870516,35.591637,36.249717
90.0,MB-121,-0.29757,-0.16447,1.0583,-0.47333,1.97156,-0.31337,1.95602,-0.36515,1.82596,-0.33151,1.81042,-0.33011,96.347499,-0.17952,-0.03104,1.3622,-0.40522,-0.40586,-0.37635,-0.419,-0.98029,1.11861,1.09921,-0.18559,-0.15565,-0.17117,-0.16214,329.0308,110.3523,350.517,96.7988,1.88276,1.88064,0.52363,0.51434,0.29064,0.2858,0.27804,0.27701,1.95603,1.9605,1.95681,1.95591,0.68714,0.69291,0.685,0.68096,0.07812,0.05468,0.06857,0.06923,0.09785,0.10482,0.10087,0.09344,1.96032,1.96577,0.64911,0.65441,0.05843,0.04563,0.05031,0.05805,2.306158,2.274187,2.258755,2.284149,4.64538,4.508545,4.596797,4.571715,1.879472,1.871829,321.839047,318.66567,93.537588,92.965595,118.855819,120.269348,119.679496,122.847082,108.416225,105.971143,108.874607,104.406445,0.79712,0.78877,-0.37455,-0.39142,-0.35763,-0.40277,-1.00111,263.171,68.3634,270.19,93.2688,1.88504,-0.32333,1.89026,-0.32785,1.95867,1.95989,1.95839,1.95527,0.54593,0.55421,0.54137,0.53828,0.06347,0.0336,0.05422,0.04669,0.22157,0.22696,0.22761,0.21626,1.95782,1.9639,0.52212,0.52752,0.03913,0.02997,0.17486,0.18379,43.47,44.88,40.124153,39.277652,40.970655,40.970655,39.277652,48.605372,43.892045,49.16064,45.506198,55.862603,50.281213,43.18385,50.722586,49.921782,57.296633,51.074188,44.877723,51.033455,49.081373,59.304202,49.732743,45.745167,49.663366,45.109741,58.412696,44.549866,41.28033,44.351218,39.823575,52.744342
